x,y,u,v
59300.0,4700.0,-0.0,-0.08
59400.0,4700.0,-0.0,-0.08
59500.0,4700.0,-0.0,-0.08
59600.0,4700.0,-0.0,-0.07
59700.0,4700.0,-0.0,-0.07
59800.0,4700.0,-0.0,-0.07
59900.0,4700.0,-0.0,-0.06
60000.0,4700.0,-0.0,-0.06
60100.0,4700.0,-0.0,-0.05
60200.0,4700.0,-0.0,-0.05
60300.0,4700.0,-0.0,-0.05
60400.0,4700.0,-0.0,-0.04
60500.0,4700.0,-0.0,-0.03
60600.0,4700.0,-0.0,-0.03
60700.0,4700.0,-0.0,-0.02
60800.0,4700.0,-0.0,-0.02
60900.0,4700.0,-0.0,-0.02
61000.0,4700.0,-0.0,-0.01
61100.0,4700.0,-0.0,-0.01
61200.0,4700.0,-0.0,-0.0
61300.0,4700.0,-0.0,0.0
61400.0,4700.0,-0.0,0.01
61500.0,4700.0,-0.0,0.01
61600.0,4700.0,-0.0,0.02
61700.0,4700.0,-0.0,0.02
61800.0,4700.0,-0.0,0.03
61900.0,4700.0,-0.0,0.04
62000.0,4700.0,-0.0,0.04
62100.0,4700.0,-0.0,0.04
62200.0,4700.0,-0.0,0.05
62300.0,4700.0,-0.0,0.05
62400.0,4700.0,-0.0,0.06
62500.0,4700.0,-0.0,0.06
62600.0,4700.0,-0.0,0.06
62700.0,4700.0,-0.0,0.07
62800.0,4700.0,-0.0,0.07
62900.0,4700.0,-0.0,0.07
63000.0,4700.0,-0.0,0.08
63100.0,4700.0,-0.0,0.09
63200.0,4700.0,-0.0,0.09
63300.0,4700.0,-0.0,0.09
63400.0,4700.0,-0.0,0.09
63500.0,4700.0,-0.0,0.1
63600.0,4700.0,-0.0,0.11
63700.0,4700.0,-0.0,0.11
63800.0,4700.0,-0.0,0.11
63900.0,4700.0,-0.0,0.11
64000.0,4700.0,-0.0,0.12
64100.0,4700.0,-0.0,0.1
64200.0,4700.0,-0.0,0.12
64300.0,4700.0,-0.0,0.12
64400.0,4700.0,-0.0,0.13
64500.0,4700.0,-0.0,0.13
64600.0,4700.0,-0.0,0.12
64700.0,4700.0,-0.0,0.13
64800.0,4700.0,-0.0,0.13
64900.0,4700.0,-0.0,0.13
65000.0,4700.0,-0.0,0.14
65100.0,4700.0,-0.0,0.13
65200.0,4700.0,-0.0,0.14
65300.0,4700.0,-0.0,0.14
65400.0,4700.0,-0.0,0.14
65500.0,4700.0,-0.0,0.14
65600.0,4700.0,-0.0,0.13
65700.0,4700.0,-0.0,0.12
65800.0,4700.0,-0.0,0.13
65900.0,4700.0,-0.0,0.12
66000.0,4700.0,-0.0,0.12
66100.0,4700.0,-0.0,0.13
66200.0,4700.0,-0.0,0.13
66300.0,4700.0,-0.0,0.12
66400.0,4700.0,-0.0,0.13
66500.0,4700.0,-0.0,0.11
66600.0,4700.0,-0.0,0.12
66700.0,4700.0,-0.0,0.12
66800.0,4700.0,-0.0,0.11
66900.0,4700.0,-0.0,0.11
67000.0,4700.0,-0.0,0.11
67100.0,4700.0,-0.0,0.1
67200.0,4700.0,-0.0,0.11
67300.0,4700.0,-0.0,0.1
67400.0,4700.0,-0.0,0.09
67500.0,4700.0,-0.0,0.1
67600.0,4700.0,-0.0,0.09
67700.0,4700.0,-0.0,0.1
67800.0,4700.0,-0.0,0.1
67900.0,4700.0,-0.0,0.09
68000.0,4700.0,-0.0,0.08
68100.0,4700.0,-0.0,0.08
68200.0,4700.0,-0.0,0.08
68300.0,4700.0,-0.0,0.08
68400.0,4700.0,-0.0,0.08
68500.0,4700.0,-0.0,0.07
68600.0,4700.0,-0.0,0.08
69400.0,4700.0,-0.0,0.06
69500.0,4700.0,-0.0,0.05
70500.0,4700.0,-0.0,0.04
70600.0,4700.0,-0.0,0.05
70900.0,4700.0,-0.0,0.04
71100.0,4700.0,-0.0,0.05
71400.0,4700.0,-0.0,0.04
21800.0,4800.0,1.57,0.02
21900.0,4800.0,1.59,0.02
22000.0,4800.0,1.6,0.02
22100.0,4800.0,1.51,0.02
22200.0,4800.0,1.27,0.02
22300.0,4800.0,0.89,0.02
22400.0,4800.0,1.36,0.02
22500.0,4800.0,1.42,0.01
22900.0,4800.0,2.5,0.01
23000.0,4800.0,2.68,0.01
23100.0,4800.0,2.75,0.01
23200.0,4800.0,2.72,0.01
23300.0,4800.0,2.64,0.01
23400.0,4800.0,2.56,0.01
23500.0,4800.0,2.48,0.01
23600.0,4800.0,2.42,0.02
23700.0,4800.0,2.37,0.01
23800.0,4800.0,2.34,0.01
23900.0,4800.0,2.33,0.01
24000.0,4800.0,2.35,0.01
24100.0,4800.0,2.38,0.01
24200.0,4800.0,2.41,0.01
24300.0,4800.0,2.45,0.01
24400.0,4800.0,2.49,0.01
24500.0,4800.0,2.52,0.01
24600.0,4800.0,2.54,0.01
24700.0,4800.0,2.54,0.01
24800.0,4800.0,2.51,0.01
24900.0,4800.0,2.45,0.01
25000.0,4800.0,2.38,0.01
25100.0,4800.0,2.28,0.01
25200.0,4800.0,2.17,0.01
25300.0,4800.0,2.06,0.01
25400.0,4800.0,1.93,0.01
25500.0,4800.0,1.81,0.01
25600.0,4800.0,1.69,0.01
25700.0,4800.0,1.58,0.01
25800.0,4800.0,1.49,0.01
25900.0,4800.0,1.41,0.01
26000.0,4800.0,1.34,0.01
26100.0,4800.0,1.29,0.01
26200.0,4800.0,1.25,0.01
26300.0,4800.0,1.22,0.01
26400.0,4800.0,1.22,0.01
26500.0,4800.0,1.23,0.01
26600.0,4800.0,1.26,0.01
26700.0,4800.0,1.3,0.01
26800.0,4800.0,1.35,0.01
26900.0,4800.0,1.41,0.01
27000.0,4800.0,1.47,0.01
27100.0,4800.0,1.53,0.01
27200.0,4800.0,1.58,0.01
27300.0,4800.0,1.61,0.01
27400.0,4800.0,1.62,0.01
27500.0,4800.0,1.63,0.01
27600.0,4800.0,1.61,0.01
27700.0,4800.0,1.57,0.01
27800.0,4800.0,1.52,0.0
27900.0,4800.0,1.45,0.0
28000.0,4800.0,1.37,0.0
28100.0,4800.0,1.28,0.0
28200.0,4800.0,1.18,0.0
28300.0,4800.0,1.09,0.0
28400.0,4800.0,1.01,0.0
28500.0,4800.0,0.94,0.0
28600.0,4800.0,0.88,0.0
28700.0,4800.0,0.83,0.0
28800.0,4800.0,0.79,0.0
28900.0,4800.0,0.76,0.0
29000.0,4800.0,0.75,0.0
29100.0,4800.0,0.75,0.0
29200.0,4800.0,0.75,0.0
29300.0,4800.0,0.77,0.0
29400.0,4800.0,0.79,0.0
29500.0,4800.0,0.81,0.0
29600.0,4800.0,0.82,0.0
29700.0,4800.0,0.84,0.0
29800.0,4800.0,0.86,0.0
29900.0,4800.0,0.88,0.0
30000.0,4800.0,0.91,-0.0
30100.0,4800.0,0.95,-0.0
30200.0,4800.0,1.0,-0.01
30300.0,4800.0,1.05,-0.0
30400.0,4800.0,1.12,-0.0
30500.0,4800.0,1.19,-0.01
30600.0,4800.0,1.26,-0.0
30700.0,4800.0,1.34,-0.0
30800.0,4800.0,1.39,-0.01
30900.0,4800.0,1.44,-0.01
31000.0,4800.0,1.49,-0.01
31100.0,4800.0,1.52,-0.01
31200.0,4800.0,1.55,-0.01
31300.0,4800.0,1.58,-0.01
31400.0,4800.0,1.62,-0.01
31500.0,4800.0,1.67,-0.01
31600.0,4800.0,1.72,-0.01
31700.0,4800.0,1.79,-0.02
31800.0,4800.0,1.84,-0.02
31900.0,4800.0,1.88,-0.02
32000.0,4800.0,1.89,-0.02
32100.0,4800.0,1.9,-0.02
32200.0,4800.0,1.9,-0.02
32300.0,4800.0,1.88,-0.02
32400.0,4800.0,1.86,-0.02
32500.0,4800.0,1.82,-0.02
32600.0,4800.0,1.77,-0.02
32700.0,4800.0,1.73,-0.02
32800.0,4800.0,1.68,-0.02
32900.0,4800.0,1.63,-0.02
33000.0,4800.0,1.59,-0.02
33100.0,4800.0,1.54,-0.02
33200.0,4800.0,1.5,-0.02
33300.0,4800.0,1.47,-0.02
33400.0,4800.0,1.44,-0.02
33500.0,4800.0,1.41,-0.02
33600.0,4800.0,1.39,-0.02
33700.0,4800.0,1.36,-0.02
33800.0,4800.0,1.35,-0.02
33900.0,4800.0,1.34,-0.02
34000.0,4800.0,1.32,-0.02
34100.0,4800.0,1.3,-0.02
34200.0,4800.0,1.27,-0.02
34300.0,4800.0,1.24,-0.02
34400.0,4800.0,1.2,-0.02
34500.0,4800.0,1.16,-0.02
34600.0,4800.0,1.12,-0.02
34700.0,4800.0,1.08,-0.02
34800.0,4800.0,1.03,-0.02
34900.0,4800.0,0.99,-0.02
35000.0,4800.0,0.94,-0.02
35100.0,4800.0,0.9,-0.02
35200.0,4800.0,0.85,-0.02
35300.0,4800.0,0.81,-0.02
35400.0,4800.0,0.76,-0.02
35500.0,4800.0,0.73,-0.02
35600.0,4800.0,0.69,-0.02
35700.0,4800.0,0.65,-0.02
35800.0,4800.0,0.62,-0.02
35900.0,4800.0,0.58,-0.02
36000.0,4800.0,0.54,-0.02
36100.0,4800.0,0.51,-0.02
36200.0,4800.0,0.48,-0.02
36300.0,4800.0,0.45,-0.02
36400.0,4800.0,0.42,-0.02
36500.0,4800.0,0.39,-0.02
36600.0,4800.0,0.37,-0.02
36700.0,4800.0,0.35,-0.02
36800.0,4800.0,0.32,-0.02
36900.0,4800.0,0.31,-0.02
37000.0,4800.0,0.29,-0.02
37100.0,4800.0,0.27,-0.02
37200.0,4800.0,0.26,-0.02
37300.0,4800.0,0.24,-0.02
37400.0,4800.0,0.23,-0.02
37500.0,4800.0,0.21,-0.02
37600.0,4800.0,0.19,-0.02
37700.0,4800.0,0.18,-0.03
37800.0,4800.0,0.16,-0.03
37900.0,4800.0,0.15,-0.03
38000.0,4800.0,0.14,-0.03
38100.0,4800.0,0.13,-0.03
38200.0,4800.0,0.12,-0.03
38300.0,4800.0,0.11,-0.03
38400.0,4800.0,0.1,-0.03
38500.0,4800.0,0.09,-0.03
38600.0,4800.0,0.08,-0.03
38700.0,4800.0,0.07,-0.03
38800.0,4800.0,0.07,-0.03
38900.0,4800.0,0.06,-0.03
39000.0,4800.0,0.06,-0.03
39100.0,4800.0,0.06,-0.03
39200.0,4800.0,0.05,-0.03
39300.0,4800.0,0.05,-0.03
39400.0,4800.0,0.05,-0.03
39500.0,4800.0,0.04,-0.03
39600.0,4800.0,0.04,-0.04
39700.0,4800.0,0.03,-0.04
39800.0,4800.0,0.03,-0.04
39900.0,4800.0,0.03,-0.04
40000.0,4800.0,0.03,-0.04
40100.0,4800.0,0.03,-0.04
40200.0,4800.0,0.03,-0.04
40300.0,4800.0,0.02,-0.04
40400.0,4800.0,0.02,-0.04
40500.0,4800.0,0.02,-0.04
40600.0,4800.0,0.03,-0.04
40700.0,4800.0,0.02,-0.04
40800.0,4800.0,0.02,-0.04
40900.0,4800.0,0.02,-0.04
41000.0,4800.0,0.01,-0.04
41100.0,4800.0,0.01,-0.04
41200.0,4800.0,0.01,-0.04
41300.0,4800.0,0.01,-0.04
41400.0,4800.0,0.01,-0.04
41500.0,4800.0,0.01,-0.04
41600.0,4800.0,0.01,-0.04
41700.0,4800.0,0.01,-0.04
41800.0,4800.0,0.01,-0.04
41900.0,4800.0,0.01,-0.04
42000.0,4800.0,0.01,-0.04
42100.0,4800.0,0.01,-0.04
42200.0,4800.0,0.01,-0.04
42300.0,4800.0,0.0,-0.04
42400.0,4800.0,0.01,-0.04
42500.0,4800.0,0.01,-0.04
42600.0,4800.0,0.01,-0.04
42700.0,4800.0,0.01,-0.04
42800.0,4800.0,0.0,-0.04
42900.0,4800.0,0.0,-0.05
43000.0,4800.0,0.0,-0.04
43100.0,4800.0,0.0,-0.04
43200.0,4800.0,0.0,-0.04
43300.0,4800.0,0.0,-0.05
43400.0,4800.0,0.0,-0.04
43500.0,4800.0,0.0,-0.05
43600.0,4800.0,0.0,-0.04
43700.0,4800.0,0.0,-0.05
43800.0,4800.0,0.0,-0.05
43900.0,4800.0,0.0,-0.04
44000.0,4800.0,0.0,-0.04
44100.0,4800.0,-0.0,-0.05
44200.0,4800.0,-0.0,-0.05
44300.0,4800.0,-0.0,-0.05
44400.0,4800.0,-0.01,-0.05
44500.0,4800.0,-0.01,-0.05
44600.0,4800.0,-0.01,-0.05
44700.0,4800.0,-0.0,-0.05
44800.0,4800.0,-0.01,-0.05
44900.0,4800.0,-0.01,-0.05
45000.0,4800.0,-0.01,-0.05
45100.0,4800.0,-0.01,-0.05
45200.0,4800.0,-0.01,-0.05
45300.0,4800.0,-0.0,-0.05
45400.0,4800.0,-0.0,-0.05
45500.0,4800.0,-0.0,-0.05
45600.0,4800.0,-0.01,-0.05
45700.0,4800.0,-0.0,-0.05
45800.0,4800.0,-0.0,-0.05
45900.0,4800.0,-0.01,-0.05
46000.0,4800.0,-0.01,-0.06
46100.0,4800.0,-0.01,-0.06
46200.0,4800.0,-0.01,-0.06
46300.0,4800.0,-0.01,-0.06
46400.0,4800.0,-0.01,-0.06
46500.0,4800.0,-0.01,-0.06
46600.0,4800.0,-0.0,-0.06
46700.0,4800.0,-0.01,-0.06
46800.0,4800.0,-0.01,-0.06
46900.0,4800.0,-0.01,-0.06
47000.0,4800.0,-0.01,-0.06
47100.0,4800.0,-0.01,-999.0
47200.0,4800.0,-0.01,-999.0
47300.0,4800.0,-0.01,-999.0
47400.0,4800.0,-0.01,-999.0
47500.0,4800.0,-0.01,-999.0
47600.0,4800.0,-0.01,-999.0
47700.0,4800.0,-0.01,-999.0
47800.0,4800.0,-0.01,-999.0
47900.0,4800.0,-0.01,-999.0
48000.0,4800.0,-0.01,-999.0
48100.0,4800.0,-0.01,-999.0
48200.0,4800.0,-0.01,-999.0
48300.0,4800.0,-0.01,-999.0
48400.0,4800.0,-0.01,-999.0
48500.0,4800.0,-0.01,-999.0
48600.0,4800.0,-0.01,-999.0
48700.0,4800.0,-0.01,-0.06
48800.0,4800.0,-0.01,-0.06
48900.0,4800.0,-0.01,-0.06
49000.0,4800.0,-0.01,-0.06
49100.0,4800.0,-0.01,-0.06
49200.0,4800.0,-0.01,-0.07
49300.0,4800.0,-0.01,-0.07
49400.0,4800.0,-0.01,-0.07
49500.0,4800.0,-0.01,-0.07
49600.0,4800.0,-0.0,-0.07
49700.0,4800.0,-0.01,-0.07
49800.0,4800.0,-0.0,-0.07
49900.0,4800.0,-0.0,-0.07
50000.0,4800.0,-0.0,-0.07
50100.0,4800.0,-0.0,-0.07
50200.0,4800.0,-0.01,-0.07
50300.0,4800.0,-0.0,-0.07
50400.0,4800.0,-0.01,-0.07
50500.0,4800.0,-0.01,-0.08
50600.0,4800.0,-0.0,-0.08
50700.0,4800.0,-0.01,-0.08
50800.0,4800.0,-0.01,-0.08
50900.0,4800.0,-0.01,-0.08
51000.0,4800.0,-0.01,-0.08
51100.0,4800.0,-0.01,-0.08
51200.0,4800.0,-0.01,-0.08
51300.0,4800.0,-0.01,-0.08
51400.0,4800.0,-0.01,-0.08
51500.0,4800.0,-0.01,-0.09
51600.0,4800.0,-0.01,-0.09
51700.0,4800.0,-0.01,-0.09
51800.0,4800.0,-0.0,-0.09
51900.0,4800.0,-0.01,-0.08
52000.0,4800.0,-0.0,-0.09
52100.0,4800.0,-0.0,-0.09
52200.0,4800.0,-0.0,-0.09
52300.0,4800.0,-0.0,-0.09
52400.0,4800.0,-0.0,-0.09
52500.0,4800.0,-0.0,-0.09
52600.0,4800.0,-0.0,-0.09
52700.0,4800.0,-0.0,-0.09
52800.0,4800.0,-0.0,-0.09
52900.0,4800.0,-0.0,-0.09
53000.0,4800.0,-0.0,-0.09
53100.0,4800.0,-0.0,-0.09
53200.0,4800.0,-0.0,-0.09
53300.0,4800.0,-0.0,-0.09
53400.0,4800.0,-0.0,-0.09
53500.0,4800.0,-0.0,-0.09
53600.0,4800.0,-0.0,-0.09
53700.0,4800.0,-0.0,-0.09
53800.0,4800.0,-0.0,-0.09
53900.0,4800.0,-0.0,-0.1
54000.0,4800.0,-0.0,-0.1
54100.0,4800.0,-0.0,-0.1
54200.0,4800.0,-0.0,-0.1
54300.0,4800.0,-0.0,-0.1
54400.0,4800.0,-0.0,-0.1
54500.0,4800.0,-0.0,-0.1
54600.0,4800.0,-0.0,-0.1
54700.0,4800.0,-0.0,-0.1
54800.0,4800.0,-0.0,-0.1
54900.0,4800.0,-0.0,-0.11
55000.0,4800.0,-0.0,-0.11
55100.0,4800.0,-0.0,-0.11
55200.0,4800.0,-0.0,-0.11
55300.0,4800.0,-0.0,-0.11
55400.0,4800.0,-0.0,-0.11
55500.0,4800.0,-0.0,-0.11
55600.0,4800.0,-0.0,-0.11
55700.0,4800.0,-0.0,-0.11
55800.0,4800.0,-0.0,-0.11
55900.0,4800.0,-0.0,-0.11
56000.0,4800.0,-0.0,-0.11
56100.0,4800.0,-0.0,-0.11
56200.0,4800.0,-0.0,-0.11
56300.0,4800.0,-0.0,-0.11
56400.0,4800.0,-0.0,-0.11
56500.0,4800.0,-0.0,-0.11
56600.0,4800.0,-0.0,-0.11
56700.0,4800.0,-0.0,-0.11
56800.0,4800.0,-0.0,-0.11
56900.0,4800.0,-0.0,-0.11
57000.0,4800.0,-0.0,-0.11
57100.0,4800.0,-0.0,-0.11
57200.0,4800.0,-0.0,-0.11
57300.0,4800.0,-0.0,-0.11
57400.0,4800.0,-0.0,-0.11
57500.0,4800.0,-0.0,-0.11
57600.0,4800.0,-0.0,-0.11
57700.0,4800.0,-0.0,-0.11
57800.0,4800.0,-0.0,-0.11
57900.0,4800.0,-0.0,-0.11
58000.0,4800.0,-0.0,-0.11
58100.0,4800.0,-0.0,-0.11
58200.0,4800.0,-0.0,-0.11
58300.0,4800.0,-0.0,-0.1
58400.0,4800.0,-0.0,-0.1
58500.0,4800.0,-0.0,-0.1
58600.0,4800.0,-0.0,-0.1
58700.0,4800.0,-0.0,-0.1
58800.0,4800.0,-0.0,-0.1
58900.0,4800.0,-0.0,-0.09
59000.0,4800.0,-0.0,-0.09
59100.0,4800.0,-0.0,-0.09
59200.0,4800.0,-0.0,-0.08
59300.0,4800.0,-0.0,-0.08
59400.0,4800.0,-0.0,-0.08
59500.0,4800.0,-0.0,-0.08
59600.0,4800.0,-0.0,-0.08
59700.0,4800.0,-0.0,-0.07
59800.0,4800.0,-0.0,-0.07
59900.0,4800.0,-0.0,-0.07
60000.0,4800.0,-0.0,-0.06
60100.0,4800.0,-0.0,-0.06
60200.0,4800.0,-0.0,-0.05
60300.0,4800.0,-0.0,-0.05
60400.0,4800.0,-0.0,-0.05
60500.0,4800.0,-0.0,-0.04
60600.0,4800.0,-0.0,-0.03
60700.0,4800.0,-0.0,-0.03
60800.0,4800.0,-0.0,-0.03
60900.0,4800.0,-0.0,-0.02
61000.0,4800.0,-0.0,-0.02
61100.0,4800.0,-0.0,-0.01
61200.0,4800.0,-0.0,-0.01
61300.0,4800.0,-0.0,-0.01
61400.0,4800.0,-0.0,-0.0
61500.0,4800.0,-0.0,0.0
61600.0,4800.0,-0.0,0.01
61700.0,4800.0,-0.0,0.01
61800.0,4800.0,-0.0,0.02
61900.0,4800.0,-0.0,0.03
62000.0,4800.0,-0.0,0.03
62100.0,4800.0,-0.0,0.03
62200.0,4800.0,-0.0,0.04
62300.0,4800.0,-0.0,0.04
62400.0,4800.0,-0.0,0.05
62500.0,4800.0,-0.0,0.05
62600.0,4800.0,-0.0,0.06
62700.0,4800.0,-0.0,0.06
62800.0,4800.0,-0.0,0.06
62900.0,4800.0,-0.0,0.06
63000.0,4800.0,-0.0,0.07
63100.0,4800.0,-0.0,0.07
63200.0,4800.0,-0.0,0.08
63300.0,4800.0,-0.0,0.08
63400.0,4800.0,-0.0,0.08
63500.0,4800.0,-0.0,0.08
63600.0,4800.0,-0.0,0.09
63700.0,4800.0,-0.0,0.09
63800.0,4800.0,-0.0,0.09
63900.0,4800.0,-0.0,0.1
64000.0,4800.0,-0.0,0.09
64100.0,4800.0,-0.0,0.09
64200.0,4800.0,-0.0,0.1
64300.0,4800.0,-0.0,0.11
64400.0,4800.0,-0.0,0.11
64500.0,4800.0,-0.0,0.11
64600.0,4800.0,-0.0,0.11
64700.0,4800.0,-0.0,0.11
64800.0,4800.0,-0.0,0.12
64900.0,4800.0,-0.0,0.11
65000.0,4800.0,-0.0,0.11
65100.0,4800.0,-0.0,0.12
65200.0,4800.0,-0.0,0.13
65300.0,4800.0,-0.0,0.12
65400.0,4800.0,-0.0,0.11
65500.0,4800.0,-0.0,0.12
65600.0,4800.0,-0.0,0.12
65700.0,4800.0,-0.0,0.12
65800.0,4800.0,-0.0,0.13
65900.0,4800.0,-0.0,0.11
66000.0,4800.0,-0.0,0.12
66100.0,4800.0,-0.0,0.1
66200.0,4800.0,-0.0,0.11
66300.0,4800.0,-0.0,0.11
66400.0,4800.0,-0.0,0.1
66500.0,4800.0,-0.0,0.1
66600.0,4800.0,-0.0,0.1
66700.0,4800.0,-0.0,0.1
66800.0,4800.0,-0.0,0.1
66900.0,4800.0,-0.0,0.1
67000.0,4800.0,-0.0,0.1
67100.0,4800.0,-0.0,0.09
67200.0,4800.0,-0.0,0.09
67300.0,4800.0,-0.0,0.1
67400.0,4800.0,-0.0,0.09
67500.0,4800.0,-0.0,0.09
67600.0,4800.0,-0.0,0.08
67700.0,4800.0,-0.0,0.08
67800.0,4800.0,-0.0,0.08
67900.0,4800.0,-0.0,0.08
68000.0,4800.0,-0.0,0.08
68100.0,4800.0,-0.0,0.08
68200.0,4800.0,-0.0,0.07
68300.0,4800.0,-0.0,0.06
68400.0,4800.0,-0.0,0.06
68500.0,4800.0,-0.0,0.06
68600.0,4800.0,-0.0,0.06
69400.0,4800.0,-0.0,0.05
69500.0,4800.0,-0.0,0.04
71100.0,4800.0,-0.0,0.05
71200.0,4800.0,-0.0,0.04
71300.0,4800.0,-0.0,0.04
71400.0,4800.0,-0.0,0.04
21800.0,4900.0,1.7,0.02
21900.0,4900.0,1.73,0.02
22000.0,4900.0,1.76,0.02
22100.0,4900.0,1.71,0.02
22200.0,4900.0,1.45,0.02
22500.0,4900.0,2.14,0.01
22600.0,4900.0,2.38,0.01
22800.0,4900.0,2.94,0.01
22900.0,4900.0,2.89,0.01
23000.0,4900.0,2.86,0.01
23100.0,4900.0,2.81,0.01
23200.0,4900.0,2.73,0.01
23300.0,4900.0,2.65,0.01
23400.0,4900.0,2.57,0.01
23500.0,4900.0,2.51,0.01
23600.0,4900.0,2.45,0.01
23700.0,4900.0,2.42,0.01
23800.0,4900.0,2.4,0.01
23900.0,4900.0,2.41,0.01
24000.0,4900.0,2.43,0.01
24100.0,4900.0,2.45,0.01
24200.0,4900.0,2.48,0.01
24300.0,4900.0,2.52,0.01
24400.0,4900.0,2.56,0.01
24500.0,4900.0,2.59,0.01
24600.0,4900.0,2.6,0.01
24700.0,4900.0,2.58,0.01
24800.0,4900.0,2.53,0.01
24900.0,4900.0,2.46,0.01
25000.0,4900.0,2.38,0.01
25100.0,4900.0,2.26,0.01
25200.0,4900.0,2.15,0.01
25300.0,4900.0,2.02,0.01
25400.0,4900.0,1.9,0.01
25500.0,4900.0,1.77,0.01
25600.0,4900.0,1.66,0.01
25700.0,4900.0,1.57,0.01
25800.0,4900.0,1.48,0.01
25900.0,4900.0,1.4,0.01
26000.0,4900.0,1.35,0.01
26100.0,4900.0,1.31,0.01
26200.0,4900.0,1.27,0.01
26300.0,4900.0,1.26,0.01
26400.0,4900.0,1.25,0.01
26500.0,4900.0,1.27,0.01
26600.0,4900.0,1.3,0.01
26700.0,4900.0,1.34,0.01
26800.0,4900.0,1.4,0.01
26900.0,4900.0,1.46,0.01
27000.0,4900.0,1.52,0.01
27100.0,4900.0,1.57,0.01
27200.0,4900.0,1.61,0.01
27300.0,4900.0,1.64,0.01
27400.0,4900.0,1.64,0.01
27500.0,4900.0,1.63,0.01
27600.0,4900.0,1.61,0.01
27700.0,4900.0,1.56,0.01
27800.0,4900.0,1.51,0.0
27900.0,4900.0,1.43,0.0
28000.0,4900.0,1.34,0.0
28100.0,4900.0,1.25,0.0
28200.0,4900.0,1.15,0.0
28300.0,4900.0,1.06,0.0
28400.0,4900.0,0.98,0.0
28500.0,4900.0,0.92,0.0
28600.0,4900.0,0.86,0.0
28700.0,4900.0,0.82,0.0
28800.0,4900.0,0.79,0.0
28900.0,4900.0,0.77,0.0
29000.0,4900.0,0.75,0.0
29100.0,4900.0,0.76,0.0
29200.0,4900.0,0.77,0.0
29300.0,4900.0,0.79,0.0
29400.0,4900.0,0.81,0.0
29500.0,4900.0,0.84,0.0
29600.0,4900.0,0.85,0.0
29700.0,4900.0,0.87,0.0
29800.0,4900.0,0.9,0.0
29900.0,4900.0,0.92,0.0
30000.0,4900.0,0.96,-0.0
30100.0,4900.0,1.0,-0.0
30200.0,4900.0,1.05,-0.01
30300.0,4900.0,1.11,-0.0
30400.0,4900.0,1.17,-0.01
30500.0,4900.0,1.25,-0.01
30600.0,4900.0,1.34,-0.0
30700.0,4900.0,1.41,-0.0
30800.0,4900.0,1.48,-0.01
30900.0,4900.0,1.55,-0.01
31000.0,4900.0,1.59,-0.01
31100.0,4900.0,1.63,-0.01
31200.0,4900.0,1.67,-0.01
31300.0,4900.0,1.7,-0.01
31400.0,4900.0,1.73,-0.01
31500.0,4900.0,1.78,-0.01
31600.0,4900.0,1.84,-0.01
31700.0,4900.0,1.89,-0.02
31800.0,4900.0,1.92,-0.02
31900.0,4900.0,1.95,-0.02
32000.0,4900.0,1.97,-0.02
32100.0,4900.0,1.96,-0.02
32200.0,4900.0,1.95,-0.02
32300.0,4900.0,1.91,-0.02
32400.0,4900.0,1.87,-0.02
32500.0,4900.0,1.82,-0.02
32600.0,4900.0,1.78,-0.02
32700.0,4900.0,1.73,-0.02
32800.0,4900.0,1.67,-0.02
32900.0,4900.0,1.62,-0.02
33000.0,4900.0,1.57,-0.02
33100.0,4900.0,1.52,-0.02
33200.0,4900.0,1.47,-0.02
33300.0,4900.0,1.43,-0.02
33400.0,4900.0,1.4,-0.02
33500.0,4900.0,1.37,-0.02
33600.0,4900.0,1.35,-0.02
33700.0,4900.0,1.32,-0.02
33800.0,4900.0,1.3,-0.02
33900.0,4900.0,1.28,-0.02
34000.0,4900.0,1.26,-0.02
34100.0,4900.0,1.23,-0.02
34200.0,4900.0,1.2,-0.02
34300.0,4900.0,1.17,-0.02
34400.0,4900.0,1.13,-0.02
34500.0,4900.0,1.08,-0.02
34600.0,4900.0,1.04,-0.02
34700.0,4900.0,1.0,-0.02
34800.0,4900.0,0.95,-0.02
34900.0,4900.0,0.92,-0.02
35000.0,4900.0,0.86,-0.02
35100.0,4900.0,0.82,-0.02
35200.0,4900.0,0.78,-0.02
35300.0,4900.0,0.74,-0.02
35400.0,4900.0,0.7,-0.02
35500.0,4900.0,0.66,-0.02
35600.0,4900.0,0.63,-0.02
35700.0,4900.0,0.6,-0.02
35800.0,4900.0,0.56,-0.02
35900.0,4900.0,0.53,-0.02
36000.0,4900.0,0.5,-0.02
36100.0,4900.0,0.47,-0.02
36200.0,4900.0,0.44,-0.02
36300.0,4900.0,0.41,-0.02
36400.0,4900.0,0.39,-0.02
36500.0,4900.0,0.37,-0.02
36600.0,4900.0,0.34,-0.02
36700.0,4900.0,0.32,-0.02
36800.0,4900.0,0.3,-0.02
36900.0,4900.0,0.28,-0.02
37000.0,4900.0,0.27,-0.02
37100.0,4900.0,0.25,-0.02
37200.0,4900.0,0.24,-0.02
37300.0,4900.0,0.22,-0.02
37400.0,4900.0,0.21,-0.02
37500.0,4900.0,0.19,-0.02
37600.0,4900.0,0.18,-0.02
37700.0,4900.0,0.16,-0.03
37800.0,4900.0,0.15,-0.03
37900.0,4900.0,0.14,-0.03
38000.0,4900.0,0.12,-0.03
38100.0,4900.0,0.12,-0.03
